name chr start stop
86 AC209738 3 219185895 219186746
194 GRMZM2G079339 3 230316965 230318969
338 GRMZM2G354376 4 2563755 2563961
202 GRMZM2G088365 4 5083078 5084154
157 GRMZM2G044625 4 5122438 5123471
272 GRMZM2G154442 4 5441546 5443976
92 AC212755 4 6213595 6214242
131 GRMZM2G029496 4 8310221 8313039
374 GRMZM2G389948 4 23214918 23218325
144 GRMZM2G036792 4 25649635 25650411
271 GRMZM2G154276 4 28007824 28008449
273 GRMZM2G157298 4 28513484 28514649
171 GRMZM2G053480 4 30256218 30258874
91 AC212227 4 31156080 31157666
196 GRMZM2G080906 4 31694311 31696448
49 AC199481 4 48491251 48493168
304 GRMZM2G315088 4 49434560 49435525
74 AC205664 4 61122833 61123177
191 GRMZM2G076389 4 62892657 62895180
332 GRMZM2G348301 4 65949910 65950358
241 GRMZM2G126264 4 67128840 67129571
362 GRMZM2G376825 4 73880115 73880786
298 GRMZM2G303728 4 74946791 74949225
143 GRMZM2G036605 4 84871837 84873598
288 GRMZM2G170878 4 85001369 85002046
182 GRMZM2G066551 4 101863886 101864258
221 GRMZM2G107021 4 120137677 120138962
198 GRMZM2G081712 4 125599285 125600483
151 GRMZM2G040508 4 138657354 138661147
97 AC216201 4 139222000 139222698
291 GRMZM2G174255 4 139439800 139441328
72 AC205534 4 143639987 143640562
280 GRMZM2G161731 4 145342674 145343639
75 AC205672 4 145522532 145523547
148 GRMZM2G039810 4 149904140 149905197
30 AC194712 4 151322914 151323672
255 GRMZM2G138686 4 158875858 158880193
13 AC190749 4 162114430 162115489
4 AC186512 4 163706516 163707558
2 AC185649 4 164534442 164534780
318 GRMZM2G333268 4 165042056 165042744
175 GRMZM2G060073 4 165088857 165089527
166 GRMZM2G051456 4 165277652 165278193
343 GRMZM2G362764 4 167071084 167071615
305 GRMZM2G315230 4 176834379 176836730
79 AC206952 4 186223872 186225984
347 GRMZM2G366383 4 186343935 186346472
293 GRMZM2G180234 4 198898942 198900009
20 AC191418 4 199271064 199271456
349 GRMZM2G367285 4 207938990 207940280
253 GRMZM2G137176 4 209717812 209719114
252 GRMZM2G137168 4 209721604 209723013
287 GRMZM2G169658 4 214266741 214271773
126 GRMZM2G024834 4 216343184 216349361
285 GRMZM2G167126 4 219475708 219477545
110 GRMZM2G005640 4 220150949 220154359
167 GRMZM2G051848 4 233320208 233322936
250 GRMZM2G136085 4 240442321 240444291
54 AC200117 4 241388207 241389148
339 GRMZM2G354956 5 1767086 1768250
249 GRMZM2G133481 5 1814235 1814785
138 GRMZM2G034182 5 2883763 2885158
365 GRMZM2G380889 5 6109853 6115441
306 GRMZM2G317610 5 7986693 7987764
379 GRMZM2G396565 5 9764315 9768126
199 GRMZM2G082296 5 14540271 14542435
1 AC184857 5 15408973 15409701
275 GRMZM2G157389 5 15615490 15616076
160 GRMZM2G045462 5 19018047 19019149
201 GRMZM2G086450 5 23848987 23849785
316 GRMZM2G326064 5 26092938 26096251
197 GRMZM2G081500 5 33898141 33900417
248 GRMZM2G133401 5 35204822 35205322
40 AC197109 5 45205695 45208615
279 GRMZM2G161514 5 48788773 48793403
264 GRMZM2G147834 5 49694186 49696746
122 GRMZM2G016973 5 55110304 55110772
307 GRMZM2G317705 5 55163086 55164236
42 AC197164 5 59157457 59159966
132 GRMZM2G029636 5 62950008 62950734
23 AC192240 5 67242721 67243307
118 GRMZM2G013524 5 72250339 72252218
301 GRMZM2G312597 5 72310375 72310678
367 GRMZM2G382009 5 72436651 72436895
77 AC206519 5 83061702 83062364
323 GRMZM2G340296 5 93947038 93949707
292 GRMZM2G179551 5 116747695 116749151
103 AC234148 5 125185887 125187113
368 GRMZM2G384250 5 132882526 132883183
245 GRMZM2G128445 5 135570929 135571525
52 AC199777 5 137302734 137303381
243 GRMZM2G127883 5 141761434 141763523
356 GRMZM2G373887 5 155853948 155856705
321 GRMZM2G336896 5 161716474 161717485
220 GRMZM2G106807 5 162451549 162452739
82 AC208577 5 174986846 174987395
17 AC191254 5 176237626 176239161
8 AC187813 5 186874460 186874861
63 AC203208 5 189755571 189757110
317 GRMZM2G329454 5 192488045 192491678
261 GRMZM2G144630 5 197369751 197371256
174 GRMZM2G058930 5 198269061 198275998
226 GRMZM2G109973 5 200224629 200225915
87 AC210721 5 209758399 209759514
357 GRMZM2G374248 6 5287437 5288532
33 AC195389 6 10068752 10069819
62 AC203176 6 13423878 13424672
386 GRMZM2G403813 6 13881135 13888373
268 GRMZM2G150524 6 13972040 13973111
152 GRMZM2G040833 6 14028503 14032843
183 GRMZM2G067042 6 14230696 14230933
173 GRMZM2G054938 6 14731741 14732342
115 GRMZM2G009792 6 14770291 14771362
3 AC186406 6 14950899 14953486
309 GRMZM2G320152 6 15325901 15332067
377 GRMZM2G392516 6 19962224 19966287
130 GRMZM2G029382 6 22558952 22562336
336 GRMZM2G353967 6 28234209 28237338
217 GRMZM2G101642 6 32428270 32430989
46 AC198291 6 35990577 36001516
251 GRMZM2G136926 6 44992671 44995791
344 GRMZM2G363332 6 58674143 58675110
5 AC186583 6 62111699 62113378
371 GRMZM2G386051 6 68267424 68272899
98 AC216266 6 73833425 73833985
340 GRMZM2G355021 6 80600733 80603178
267 GRMZM2G150348 6 82492933 82493875
60 AC202179 6 83797316 83799644
37 AC196502 6 84131655 84134050
139 GRMZM2G034469 6 88355108 88355338
180 GRMZM2G064374 6 99846626 99850320
294 GRMZM2G300080 6 100600138 100603835
109 GRMZM2G004761 6 101005001 101006302
165 GRMZM2G050917 6 105330990 105332933
308 GRMZM2G319988 6 105784745 105791017
129 GRMZM2G028862 6 116227966 116228814
68 AC204519 6 118271898 118272919
311 GRMZM2G324221 6 120567523 120572654
7 AC187142 6 123954182 123954457
178 GRMZM2G062654 6 137897029 137902276
376 GRMZM2G390498 6 139359764 139361724
210 GRMZM2G093753 6 140815723 140816918
209 GRMZM2G093660 6 140832153 140833177
254 GRMZM2G137326 6 146548492 146549174
224 GRMZM2G108773 6 147540990 147541574
41 AC197143 6 168546068 168546478
216 GRMZM2G101513 7 2542230 2543780
25 AC193503 7 9136953 9137495
153 GRMZM2G042752 7 12013732 12015594
59 AC202129 7 17896168 17896527
326 GRMZM2G343236 7 24155462 24156803
85 AC209710 7 27136557 27137731
206 GRMZM2G092072 7 30435581 30440209
346 GRMZM2G364697 7 33292239 33294465
331 GRMZM2G348186 7 71444198 71445298
31 AC195343 7 77619917 77620380
58 AC202110 7 77944153 77946190
71 AC205470 7 95462634 95464558
145 GRMZM2G036912 7 95663428 95668480
69 AC204768 7 98942869 98944398
383 GRMZM2G399584 7 114062252 114064133
96 AC214543 7 116031965 116033979
334 GRMZM2G351145 7 130808935 130809692
345 GRMZM2G364683 7 142203730 142205541
227 GRMZM2G112374 7 153572196 153572737
55 AC200143 7 159212640 159213433
128 GRMZM2G027490 7 163195587 163196217
369 GRMZM2G384298 8 409894 412714
364 GRMZM2G377250 8 8878531 8881065
185 GRMZM2G069153 8 8989676 8990005
95 AC214502 8 15331212 15331838
195 GRMZM2G079790 8 31991998 31993304
192 GRMZM2G078025 8 36550645 36556613
215 GRMZM2G100601 8 38875173 38876176
238 GRMZM2G123842 8 52359460 52360330
163 GRMZM2G049565 8 52444236 52445043
378 GRMZM2G394122 8 56372863 56374800
81 AC207784 8 72052495 72053331
387 GRMZM2G404011 8 72720776 72723553
150 GRMZM2G040490 8 78408563 78409269
16 AC191067 8 80180685 80181410
9 AC188723 8 86927012 86927935
263 GRMZM2G147271 8 94266909 94269068
140 GRMZM2G034495 8 100928653 100930975
232 GRMZM2G114882 8 101855246 101856945
282 GRMZM2G163533 8 107719942 107721643
147 GRMZM2G039017 8 110145834 110147567
269 GRMZM2G153552 8 111702020 111703012
112 GRMZM2G008032 8 116198758 116200740
78 AC206698 8 116970512 116973541
315 GRMZM2G325296 8 119592902 119599188
39 AC197021 8 126150896 126151530
229 GRMZM2G113415 8 133698772 133702836
133 GRMZM2G029833 8 136978990 136983442
181 GRMZM2G064885 8 137072829 137076396
283 GRMZM2G164612 8 151637926 151643013
327 GRMZM2G344276 8 151963133 151963818
372 GRMZM2G386389 8 157884365 157885900
358 GRMZM2G375448 8 163213350 163214684
237 GRMZM2G122057 8 163628096 163630295
236 GRMZM2G117321 8 164098035 164098934
155 GRMZM2G043396 8 169613453 169614373
66 AC204359 8 170982564 170984262
375 GRMZM2G390364 8 171544275 171546762
313 GRMZM2G324719 8 174230993 174242953
218 GRMZM2G102494 9 4663525 4665096
187 GRMZM2G070432 9 8763956 8780240
124 GRMZM2G023760 9 14624669 14625145
106 GRMZM2G003289 9 19364081 19366785
135 GRMZM2G033192 9 22799424 22801182
116 GRMZM2G010768 9 23074206 23075359
164 GRMZM2G050418 9 24464183 24464844
26 AC193658 9 25190395 25190841
84 AC209651 9 33514579 33515076
312 GRMZM2G324703 9 48825341 48828608
162 GRMZM2G047956 9 54059935 54061218
102 AC225993 9 60107985 60108650
10 AC188744 9 60867694 60868401
231 GRMZM2G114756 9 67133956 67136983
208 GRMZM2G093580 9 70481506 70482404
45 AC197837 9 92432135 92432908
363 GRMZM2G377123 9 102269703 102273878
262 GRMZM2G146583 9 102707252 102707998
99 AC216730 9 112230148 112230957
142 GRMZM2G035712 9 114186082 114188472
286 GRMZM2G169200 9 115585318 115586608
354 GRMZM2G371030 9 124879812 124880315
11 AC189084 9 125051403 125051894
113 GRMZM2G008066 9 129228579 129231545
380 GRMZM2G396894 9 150005006 150005632
14 AC190757 9 153367739 153370789
290 GRMZM2G172586 10 2639261 2640146
47 AC198382 10 20648082 20649014
322 GRMZM2G338672 10 23187413 23191715
57 AC202091 10 25683359 25684281
296 GRMZM2G303319 10 27004697 27007075
256 GRMZM2G138829 10 39249720 39251580
266 GRMZM2G149236 10 55160213 55161032
12 AC189883 10 58126835 58127744
223 GRMZM2G107616 10 71928085 71929374
258 GRMZM2G141133 10 72626087 72626698
360 GRMZM2G375531 10 81381888 81382322
28 AC194136 10 85464869 85465291
123 GRMZM2G022828 10 85964572 85965081
53 AC200047 10 87580509 87580877
214 GRMZM2G098677 10 97329692 97333951
212 GRMZM2G097050 10 108319337 108321627
29 AC194485 10 108760220 108760838
100 AC218152 10 112897268 112898396
154 GRMZM2G042782 10 115708732 115710730
137 GRMZM2G033437 10 117678060 117679225
213 GRMZM2G097410 10 120611284 120612216
44 AC197577 10 120763396 120764001
222 GRMZM2G107306 10 123249168 123251734
141 GRMZM2G034709 10 131609962 131611507
48 AC199370 10 136767346 136767792
204 GRMZM2G090616 10 138214560 138215454
146 GRMZM2G037461 10 143898116 143898337
