name chr start stop
222 GRMZM2G127350 6 153508287 153512626
63 AC206262 6 157339389 157339744
123 GRMZM2G033406 6 158056742 158057310
111 GRMZM2G026189 7 2525678 2527393
224 GRMZM2G127841 7 7548218 7549750
230 GRMZM2G130686 7 31321220 31322615
65 AC208109 7 31523955 31527309
67 AC208826 7 41844598 41845128
26 AC191098 7 51535239 51535669
118 GRMZM2G029722 7 56112007 56115166
132 GRMZM2G040460 7 91658059 91659648
122 GRMZM2G033109 7 103696258 103697011
82 AC217896 7 109940768 109941910
77 AC214543 7 116031965 116033979
56 AC203228 7 125799136 125799693
83 AC218005 7 129799220 129801079
55 AC200540 7 137150658 137151814
11 AC186800 7 138410349 138410879
247 GRMZM2G144594 7 150492951 150504711
2 AC185108 7 162223698 162224084
13 AC187090 8 9379651 9380954
188 GRMZM2G097085 8 24276628 24277078
141 GRMZM2G046306 8 24988628 24990498
130 GRMZM2G038224 8 35455314 35457490
53 AC199204 8 36220293 36221162
262 GRMZM2G152805 8 40617741 40621300
214 GRMZM2G123842 8 52359460 52360330
51 AC198510 8 66191983 66192444
228 GRMZM2G129508 8 86698096 86698641
80 AC216724 8 101413132 101414004
36 AC194942 8 104735395 104738150
264 GRMZM2G153552 8 111702020 111703012
97 GRMZM2G008032 8 116198758 116200740
151 GRMZM2G057891 8 134687081 134688266
187 GRMZM2G096713 8 146229488 146230778
12 AC187037 8 147250946 147251552
39 AC195807 8 157905406 157905750
16 AC188001 8 169460491 169463252
254 GRMZM2G148022 8 173529414 173541169
76 AC213896 9 9403905 9405942
196 GRMZM2G107901 9 35472291 35484156
149 GRMZM2G057602 9 36297876 36301020
61 AC206169 9 43766734 43767623
250 GRMZM2G145446 9 58082036 58084279
131 GRMZM2G040236 9 64178990 64179942
86 AC231752 9 77887824 77888264
251 GRMZM2G146583 9 102707252 102707998
81 AC216730 9 112230148 112230957
244 GRMZM2G142999 9 125822460 125823597
197 GRMZM2G108272 9 126591387 126594933
121 GRMZM2G031394 9 141804746 141806395
142 GRMZM2G046601 9 146319630 146327939
126 GRMZM2G036349 9 150518482 150519835
216 GRMZM2G125001 10 4396463 4399156
153 GRMZM2G060050 10 6753230 6754252
50 AC198398 10 7588857 7590239
234 GRMZM2G133577 10 33988609 33993087
235 GRMZM2G133588 10 34007306 34007943
263 GRMZM2G153383 10 34777731 34782209
137 GRMZM2G042461 10 34907478 34909201
68 AC208855 10 39923732 39923974
256 GRMZM2G149236 10 55160213 55161032
14 AC187404 10 60757204 60757918
183 GRMZM2G091316 10 69790160 69794798
78 AC215874 10 71438871 71441116
195 GRMZM2G107616 10 71928085 71929374
242 GRMZM2G141150 10 72594594 72596617
220 GRMZM2G125947 10 85005857 85008114
32 AC194136 10 85464869 85465291
125 GRMZM2G034929 10 86573756 86575141
116 GRMZM2G029609 10 107822640 107823785
107 GRMZM2G022382 10 116423905 116426438
189 GRMZM2G097410 10 120611284 120612216
162 GRMZM2G069905 10 121477229 121481650
163 GRMZM2G070454 10 127622024 127623331
