name chr start stop
81 AC194174 7 102167862 102168386
82 AC194176 1 183553492 183554082
83 AC194402 5 14585398 14587921
84 AC194410 10 31954809 31955630
85 AC194428 1 5010339 5014204
86 AC194670 4 206659750 206662300
87 AC194705 2 44365339 44366850
88 AC194719 9 9975229 9975768
89 AC194853 6 77645496 77645935
90 AC195138 7 163631783 163632254
91 AC195343 7 77619917 77620380
92 AC195807 8 157905406 157905750
93 AC195864 7 167525770 167526111
94 AC196043 4 126976361 126976864
95 AC196106 2 227844147 227846072
96 AC196123 3 159748612 159750847
97 AC196143 3 88060208 88061152
98 AC196170 3 140715387 140716313
99 AC196395 2 174933309 174934685
100 AC196432 5 24232080 24232925
101 AC196710 2 233560676 233561086
102 AC196719 2 104130490 104130861
103 AC196984 3 130799577 130800546
104 AC197054 1 268608515 268609030
105 AC197082 1 260724701 260725584
106 AC197143 6 168546068 168546478
107 AC197230 3 19098663 19100826
108 AC197242 2 197381864 197382220
109 AC197274 4 180294667 180295360
110 AC197373 3 41195538 41195750
111 AC197432 1 185588243 185589169
112 AC197577 10 120763396 120764001
113 AC197583 10 69086965 69087651
114 AC197718 3 160350168 160350773
115 AC197757 4 25368083 25368340
116 AC197770 10 96023415 96024029
117 AC198025 7 44588309 44588875
118 AC198380 7 101903596 101905053
119 AC198382 10 20648082 20649014
120 AC198494 8 89573375 89574465
121 AC198510 8 66191983 66192444
122 AC198766 5 153520947 153521894
123 AC198781 10 5283319 5283543
124 AC198871 1 202446841 202449708
125 AC198995 1 108075985 108076669
126 AC199217 8 119843774 119844136
127 AC199325 10 19108402 19111512
128 AC199370 10 136767346 136767792
129 AC199488 1 165642152 165642397
130 AC199524 1 171087606 171088259
131 AC199843 8 13998349 14000991
132 AC199908 1 177175309 177178211
133 AC200047 10 87580509 87580877
134 AC200117 4 241388207 241389148
135 AC200122 6 103519564 103520313
136 AC200535 3 161441079 161441513
137 AC201797 1 273898097 273899789
138 AC201986 4 9187172 9187684
139 AC202092 10 49511567 49512109
140 AC202396 5 23786384 23786996
141 AC202526 4 21587136 21588129
142 AC202549 8 29951879 29952415
143 AC202561 5 18658822 18659685
144 AC202921 3 178335948 178336418
145 AC202930 9 94921230 94921649
146 AC203159 7 7525775 7526843
147 AC203228 7 125799136 125799693
148 AC203237 8 108854645 108855896
149 AC203359 5 184876164 184876598
150 AC203401 7 135268325 135269035
151 AC203437 10 114968461 114969201
152 AC203439 2 168677117 168677596
153 AC203804 3 46476726 46478530
154 AC203855 8 140616953 140617243
155 AC203925 4 22720561 22720972
156 AC203944 4 156055069 156055530
157 AC203986 7 160293253 160293693
158 AC204298 5 135329432 135331774
159 AC204359 8 170982564 170984262
160 AC204519 6 118271898 118272919
161 AC204520 6 118077250 118078124
162 AC204573 6 111642908 111644877
163 AC204821 1 92034651 92035397
164 AC204931 1 54339822 54341185
165 AC205078 2 46578258 46579055
166 AC205485 4 183259293 183262134
167 AC205513 1 101000402 101001764
168 AC205664 4 61122833 61123177
169 AC205709 9 135087675 135088943
170 AC205814 1 194851095 194851487
171 AC205907 2 57262956 57263591
172 AC205968 5 59454147 59454392
173 AC206186 6 91737400 91737759
174 AC206198 1 219771138 219772223
175 AC206262 6 157339389 157339744
176 AC206285 3 127881702 127882109
177 AC206698 8 116970512 116973541
178 AC206700 5 93866207 93867113
179 AC206831 9 147596679 147598597
180 AC206952 4 186223872 186225984
181 AC206999 1 172746375 172750288
182 AC207254 2 182874039 182874803
183 AC207389 1 173907954 173908247
184 AC207575 6 84725441 84725872
185 AC207619 1 192886113 192887372
186 AC207793 3 98618272 98619422
187 AC208042 8 745608 746384
188 AC208109 7 31523955 31527309
189 AC208577 5 174986846 174987395
190 AC208920 4 78282424 78283106
191 AC209177 5 75986614 75986985
192 AC209438 1 58612001 58612577
193 AC209675 1 36698220 36698474
194 AC209704 2 48486709 48487849
195 AC209828 8 25197555 25198073
196 AC209859 6 128136101 128137592
197 AC209926 4 123212256 123212891
198 AC209962 8 107622174 107622494
199 AC209971 4 202081892 202082095
200 AC210280 9 104395999 104441765
201 AC210663 10 111656142 111656801
202 AC210792 8 125672891 125674939
203 AC210828 1 172858022 172858531
204 AC211190 5 144563243 144566913
205 AC211359 7 147871598 147872710
206 AC211467 1 126123793 126124206
207 AC211474 8 16749897 16757353
208 AC211477 5 2287927 2288803
209 AC211478 3 141524463 141524927
210 AC211514 5 84374907 84376766
211 AC211588 3 93160108 93160829
212 AC211589 2 24251449 24252028
213 AC211657 7 144233912 144234352
214 AC211669 3 176096084 176096802
215 AC211705 5 198043386 198045630
216 AC211764 7 152863847 152864371
217 AC211887 1 186998377 186998949
218 AC212186 1 256619255 256619695
219 AC212227 4 31156080 31157666
220 AC212574 4 194388248 194389120
221 AC212581 8 6505380 6505904
222 AC212732 7 143889114 143889927
223 AC212755 4 6213595 6214242
224 AC213400 5 100427392 100427832
225 AC213629 1 213937697 213938287
226 AC213668 1 41089554 41091391
227 AC213772 3 152096967 152097794
228 AC213857 1 187371929 187374622
229 AC214050 8 167503408 167504631
230 AC214144 7 43142860 43145187
231 AC214227 3 154560327 154561208
232 AC214430 7 35024336 35026658
233 AC214484 5 29989291 29989755
234 AC214502 8 15331212 15331838
235 AC214764 3 111181062 111181466
236 AC214790 9 37700352 37701026
237 AC214819 1 228825501 228832109
238 AC214841 1 34519884 34520393
239 AC215240 1 37537650 37538129
240 AC215605 9 8129073 8130674
241 AC215907 7 43514564 43515079
242 AC216199 9 117790161 117790850
243 AC216369 10 78109503 78113482
244 AC216724 8 101413132 101414004
245 AC216730 9 112230148 112230957
246 AC217043 10 125226157 125230940
247 AC217049 2 51947591 51947995
248 AC217376 1 215066512 215066829
249 AC217577 9 8005199 8005708
250 AC218152 10 112897268 112898396
251 AC218940 8 118766372 118767382
252 AC218979 6 88407027 88407230
253 AC219035 2 211043608 211046043
254 AC220970 5 434766 446428
255 AC225225 2 174334340 174335167
256 AC225716 9 34287760 34288883
257 AC226231 1 42729878 42730902
258 AC226606 3 178383856 178384509
259 AC229875 7 137989834 137990340
260 AC231604 6 121513619 121514472
261 AC231752 9 77887824 77888264
262 AC233864 8 123543280 123543916
263 AC233956 6 20967370 20967948
264 AC234522 5 40947763 40949375
265 AC234528 1 204265287 204279895
266 GRMZM2G000640 2 206498600 206499472
267 GRMZM2G000703 6 51372668 51373249
268 GRMZM2G000874 7 116569 119599
269 GRMZM2G001173 5 161025064 161026935
270 GRMZM2G001342 4 13787998 13788490
271 GRMZM2G001361 1 64678110 64679802
272 GRMZM2G001824 10 85407062 85408479
273 GRMZM2G002112 8 63079190 63079743
274 GRMZM2G002240 5 148265719 148267252
275 GRMZM2G003167 9 4777176 4778054
276 GRMZM2G003230 1 130919091 130919568
277 GRMZM2G003711 7 51811690 51812203
278 GRMZM2G004041 1 119431359 119432284
279 GRMZM2G004110 6 54794404 54799870
280 GRMZM2G004487 1 258307950 258309052
281 GRMZM2G004761 6 101005001 101006302
282 GRMZM2G005112 3 179262684 179263681
283 GRMZM2G005596 8 39434558 39435178
284 GRMZM2G005640 4 220150949 220154359
285 GRMZM2G005678 3 49314749 49315243
286 GRMZM2G006734 8 4450388 4453794
287 GRMZM2G006841 3 131645465 131646840
288 GRMZM2G007074 10 75612332 75613773
289 GRMZM2G007134 9 151036118 151037425
290 GRMZM2G007834 3 63734337 63734594
291 GRMZM2G008578 1 234352994 234353825
292 GRMZM2G008923 9 9924852 9927687
293 GRMZM2G009106 2 229322400 229323199
294 GRMZM2G009471 5 136842002 136842582
295 GRMZM2G010351 3 143652461 143653593
296 GRMZM2G010384 3 48279110 48280223
297 GRMZM2G010768 9 23074206 23075359
298 GRMZM2G011025 1 56755087 56756978
299 GRMZM2G011034 4 87901641 87903026
300 GRMZM2G012117 7 30182954 30183982
301 GRMZM2G012384 4 187536825 187537532
302 GRMZM2G012472 3 28056745 28059663
303 GRMZM2G012537 2 162351212 162351942
304 GRMZM2G012648 4 45779827 45780609
305 GRMZM2G012898 4 49191448 49192618
306 GRMZM2G013712 8 145649033 145651928
307 GRMZM2G013792 1 177556844 177557819
308 GRMZM2G014537 4 205430004 205431060
309 GRMZM2G014829 1 139631942 139632558
310 GRMZM2G015024 2 65622505 65623890
311 GRMZM2G015859 2 81687923 81688989
312 GRMZM2G016574 6 109181766 109183022
313 GRMZM2G016973 5 55110304 55110772
314 GRMZM2G017116 1 174475986 174476485
315 GRMZM2G017752 10 139713528 139714611
316 GRMZM2G018692 2 3233732 3236143
317 GRMZM2G019085 2 72237252 72237871
318 GRMZM2G019280 1 151087817 151088381
319 GRMZM2G020191 4 164419106 164419648
320 GRMZM2G020552 8 172968619 172970056
321 GRMZM2G021155 6 88409149 88409421
322 GRMZM2G022804 1 123262019 123263712
323 GRMZM2G023760 9 14624669 14625145
324 GRMZM2G023827 8 167667244 167669028
325 GRMZM2G024025 4 110130094 110131086
326 GRMZM2G024624 1 244846814 244848850
327 GRMZM2G024778 3 152896441 152897276
328 GRMZM2G025458 1 87810851 87811765
329 GRMZM2G025720 2 13246670 13248486
330 GRMZM2G025903 4 42306204 42307762
331 GRMZM2G025971 2 197300217 197301523
332 GRMZM2G026597 3 155936055 155937712
333 GRMZM2G026664 1 191876380 191877651
334 GRMZM2G026724 4 26018401 26019582
335 GRMZM2G027476 4 76082006 76083688
336 GRMZM2G027594 1 140810481 140815016
337 GRMZM2G027804 8 149251531 149253997
338 GRMZM2G028862 6 116227966 116228814
339 GRMZM2G028966 8 167709131 167710504
340 GRMZM2G029000 1 20899867 20900719
341 GRMZM2G029455 6 95532345 95533176
342 GRMZM2G029531 2 73587236 73590916
343 GRMZM2G030244 5 164263322 164264907
344 GRMZM2G030297 4 4389380 4389889
345 GRMZM2G030504 3 159713578 159717598
346 GRMZM2G030790 3 131637135 131638110
347 GRMZM2G030821 5 6782407 6784081
348 GRMZM2G031062 1 287272866 287273795
349 GRMZM2G031453 10 135032749 135035537
350 GRMZM2G031560 1 30401067 30404828
351 GRMZM2G031771 1 249432998 249433879
352 GRMZM2G031917 8 21815160 21820638
353 GRMZM2G032143 10 123610491 123612125
354 GRMZM2G032654 5 51299698 51300947
355 GRMZM2G032905 2 42386297 42388814
356 GRMZM2G033247 2 61936774 61937453
357 GRMZM2G033437 10 117678060 117679225
358 GRMZM2G034182 5 2883763 2885158
359 GRMZM2G034217 1 247924595 247928126
360 GRMZM2G034495 8 100928653 100930975
361 GRMZM2G034727 10 39922728 39924375
362 GRMZM2G035092 3 168968578 168969500
363 GRMZM2G035497 3 93448567 93448857
364 GRMZM2G035853 9 17157430 17157914
365 GRMZM2G036912 7 95663428 95668480
366 GRMZM2G038926 7 24092590 24093556
367 GRMZM2G039016 5 115361550 115363935
368 GRMZM2G039417 6 9855951 9859751
369 GRMZM2G039810 4 149904140 149905197
370 GRMZM2G040508 4 138657354 138661147
371 GRMZM2G040509 1 191634092 191634912
372 GRMZM2G040833 6 14028503 14032843
373 GRMZM2G040905 3 219199498 219208609
374 GRMZM2G041456 1 130618510 130618983
375 GRMZM2G041694 6 162683022 162688544
376 GRMZM2G042438 5 204685662 204688071
377 GRMZM2G043396 8 169613453 169614373
378 GRMZM2G043498 8 169600061 169608163
379 GRMZM2G044503 3 110266799 110269196
380 GRMZM2G044848 4 228573453 228576549
381 GRMZM2G045462 5 19018047 19019149
382 GRMZM2G045580 1 196706111 196709497
383 GRMZM2G045725 2 165671786 165675707
384 GRMZM2G045732 2 205211281 205218616
385 GRMZM2G046076 1 258116474 258117325
386 GRMZM2G046191 1 288331935 288337172
387 GRMZM2G046321 4 180294644 180295844
388 GRMZM2G046371 3 26330541 26331202
389 GRMZM2G046382 1 38724460 38725513
390 GRMZM2G046430 1 287585482 287587674
391 GRMZM2G047951 5 166534105 166535536
392 GRMZM2G047956 9 54059935 54061218
393 GRMZM2G049025 6 78080396 78081058
394 GRMZM2G049882 7 162898262 162899736
395 GRMZM2G050150 2 161923541 161924236
396 GRMZM2G050418 9 24464183 24464844
397 GRMZM2G050481 1 185331192 185332686
398 GRMZM2G050615 10 148004885 148005734
399 GRMZM2G050917 6 105330990 105332933
400 GRMZM2G051545 9 134767760 134769734
401 GRMZM2G052193 2 137144611 137145423
402 GRMZM2G052423 5 5807464 5811000
403 GRMZM2G052728 1 36438986 36448575
404 GRMZM2G053292 9 10854310 10854856
405 GRMZM2G054304 1 85438080 85439331
406 GRMZM2G054415 4 5508408 5513441
407 GRMZM2G054448 9 103828580 103833532
408 GRMZM2G054507 1 95242783 95248799
409 GRMZM2G054938 6 14731741 14732342
410 GRMZM2G055009 7 45402314 45403951
411 GRMZM2G055570 6 137883070 137883614
412 GRMZM2G056224 4 77049018 77049741
413 GRMZM2G056743 7 137012148 137013134
414 GRMZM2G056884 5 191689888 191690263
415 GRMZM2G057440 5 191432729 191433307
416 GRMZM2G058783 1 214767250 214767997
417 GRMZM2G058862 2 189111230 189113038
418 GRMZM2G059906 9 1920823 1921879
419 GRMZM2G060073 4 165088857 165089527
420 GRMZM2G060249 7 165822784 165823251
421 GRMZM2G060394 2 229095465 229097031
422 GRMZM2G060596 3 113632440 113633388
423 GRMZM2G061103 4 13988599 13989807
424 GRMZM2G061118 4 164380927 164381522
425 GRMZM2G061609 6 98977253 98978038
426 GRMZM2G061791 1 187029275 187032568
427 GRMZM2G062066 6 153095425 153099195
428 GRMZM2G062080 3 113448768 113450137
429 GRMZM2G062245 3 25129872 25133013
430 GRMZM2G062320 1 68326620 68329131
431 GRMZM2G062495 6 141819967 141822133
432 GRMZM2G063761 2 187319454 187320315
433 GRMZM2G064885 8 137072829 137076396
434 GRMZM2G065044 4 162305298 162323017
435 GRMZM2G065652 4 203606067 203606428
436 GRMZM2G065800 9 125427588 125428701
437 GRMZM2G065848 9 37829460 37831327
438 GRMZM2G065919 3 112360871 112363148
439 GRMZM2G066639 7 125687721 125688874
440 GRMZM2G067231 3 98510054 98511056
441 GRMZM2G067342 7 9767521 9769038
442 GRMZM2G067485 4 2233261 2234170
443 GRMZM2G067929 1 124824337 124828322
444 GRMZM2G068547 2 46809246 46809833
445 GRMZM2G068989 1 287895380 287896337
446 GRMZM2G069317 1 169450318 169451877
447 GRMZM2G069568 1 49933766 49936520
448 GRMZM2G070444 2 231583750 231586998
449 GRMZM2G070454 10 127622024 127623331
450 GRMZM2G070685 1 130703895 130706244
451 GRMZM2G071074 9 117790156 117791569
452 GRMZM2G071133 1 277763990 277765840
453 GRMZM2G072133 7 97960396 97961701
454 GRMZM2G073041 10 131289402 131290980
455 GRMZM2G073969 1 57290028 57290757
456 GRMZM2G074239 5 24526597 24529673
457 GRMZM2G074443 4 28652004 28653409
458 GRMZM2G074775 4 133348100 133350636
459 GRMZM2G074994 4 22450999 22453092
460 GRMZM2G076613 9 83999649 84002440
461 GRMZM2G076852 9 115435558 115436466
462 GRMZM2G077250 1 133188542 133189406
463 GRMZM2G077718 2 186257700 186258591
464 GRMZM2G077900 8 9624283 9625494
465 GRMZM2G078368 7 116476492 116477917
466 GRMZM2G078407 1 221014498 221015759
467 GRMZM2G078592 3 229933600 229937116
468 GRMZM2G078612 5 15454642 15460688
469 GRMZM2G079100 2 150138627 150140886
470 GRMZM2G079298 2 55585711 55587166
471 GRMZM2G080110 8 62353280 62355417
472 GRMZM2G081377 2 227973718 227975086
473 GRMZM2G081500 5 33898141 33900417
474 GRMZM2G081685 10 87448819 87449629
475 GRMZM2G081712 4 125599285 125600483
476 GRMZM2G081963 3 97543377 97544229
477 GRMZM2G083000 2 233576824 233580075
478 GRMZM2G083258 10 3649252 3650328
479 GRMZM2G083643 3 103913738 103914743
480 GRMZM2G084116 5 210814032 210815027
481 GRMZM2G084597 10 53219478 53220617
482 GRMZM2G085194 2 83154794 83155589
483 GRMZM2G085238 2 61060551 61061336
484 GRMZM2G085361 4 215830592 215831259
485 GRMZM2G085934 7 107630590 107631238
486 GRMZM2G086119 1 203739018 203740086
487 GRMZM2G086246 5 177785571 177789909
488 GRMZM2G086346 2 145989832 145991462
489 GRMZM2G086707 1 6117563 6119219
490 GRMZM2G087197 8 95153491 95154198
491 GRMZM2G087444 2 165685818 165688938
492 GRMZM2G087484 2 188293341 188296053
493 GRMZM2G090115 1 202771214 202772206
494 GRMZM2G090566 2 65855874 65857142
495 GRMZM2G090616 10 138214560 138215454
496 GRMZM2G090910 4 233484183 233485827
497 GRMZM2G092024 10 57243255 57244646
498 GRMZM2G092072 7 30435581 30440209
499 GRMZM2G092323 10 119912208 119912911
500 GRMZM2G092415 8 4467775 4468501
501 GRMZM2G092746 1 290634789 290636436
502 GRMZM2G092778 2 171038032 171038739
503 GRMZM2G093451 10 49281024 49286470
504 GRMZM2G093660 6 140832153 140833177
505 GRMZM2G094077 1 85952840 85954743
506 GRMZM2G094126 1 80308379 80308809
507 GRMZM2G095020 1 84614512 84620112
508 GRMZM2G095363 4 194082557 194083364
509 GRMZM2G096090 10 131126158 131129084
510 GRMZM2G096783 6 137064706 137065682
511 GRMZM2G097770 6 120785003 120785428
512 GRMZM2G097880 5 192631493 192634614
513 GRMZM2G097934 9 73709506 73710713
514 GRMZM2G097983 9 54415230 54417349
515 GRMZM2G098677 10 97329692 97333951
516 GRMZM2G098697 10 97338666 97343211
517 GRMZM2G099082 8 133181496 133184186
518 GRMZM2G099669 4 12639415 12640663
519 GRMZM2G099737 7 125541408 125542533
520 GRMZM2G100328 4 45162386 45166008
521 GRMZM2G100560 2 75500630 75503707
522 GRMZM2G101702 6 121516617 121517642
523 GRMZM2G101841 1 31348166 31349728
524 GRMZM2G102622 4 19171479 19171923
525 GRMZM2G102657 9 132797891 132800349
526 GRMZM2G102699 2 79878218 79879063
527 GRMZM2G103764 3 28024360 28025051
528 GRMZM2G103793 8 119334837 119335858
529 GRMZM2G104024 1 243044674 243045587
530 GRMZM2G104124 1 290933472 290934874
531 GRMZM2G104234 8 91006840 91009411
532 GRMZM2G104401 2 114547054 114547569
533 GRMZM2G105233 2 102088002 102090274
534 GRMZM2G106099 2 47145282 47146932
535 GRMZM2G106420 4 2680764 2683104
536 GRMZM2G106807 5 162451549 162452739
537 GRMZM2G106996 7 36957442 36961368
538 GRMZM2G107152 5 37710439 37712483
539 GRMZM2G107306 10 123249168 123251734
540 GRMZM2G107417 3 187157671 187160242
541 GRMZM2G108203 7 138407989 138409172
542 GRMZM2G108772 7 4645905 4646887
543 GRMZM2G109152 8 145600479 145603633
544 GRMZM2G109638 5 128569836 128570751
545 GRMZM2G109830 4 138489005 138492592
546 GRMZM2G110688 9 152294108 152296877
547 GRMZM2G111028 5 148763026 148763775
548 GRMZM2G111082 9 105953026 105954082
549 GRMZM2G111189 3 172565721 172567481
550 GRMZM2G111319 4 237502082 237505188
551 GRMZM2G111909 2 121563120 121567837
552 GRMZM2G112159 2 190091957 190092420
553 GRMZM2G112374 7 153572196 153572737
554 GRMZM2G112745 4 38263099 38265810
555 GRMZM2G112951 9 81694258 81697767
556 GRMZM2G112957 5 14916467 14918223
557 GRMZM2G113011 7 174580721 174581196
558 GRMZM2G113544 4 119798396 119799120
559 GRMZM2G113646 2 56863163 56864248
560 GRMZM2G113917 7 31776443 31776721
561 GRMZM2G114050 3 2816015 2816531
562 GRMZM2G114725 4 87732905 87733785
563 GRMZM2G114820 9 125166270 125168024
564 GRMZM2G115025 1 65596222 65596960
565 GRMZM2G115240 4 228698029 228698763
566 GRMZM2G115388 2 183640103 183641014
567 GRMZM2G115476 1 167824438 167825660
568 GRMZM2G116704 10 91743594 91744071
569 GRMZM2G116939 7 88701625 88704057
570 GRMZM2G117321 8 164098035 164098934
571 GRMZM2G117988 2 206369261 206370821
572 GRMZM2G119375 2 43720018 43722157
573 GRMZM2G119511 1 185769463 185772087
574 GRMZM2G120717 2 14733344 14734738
575 GRMZM2G121302 1 187910827 187911381
576 GRMZM2G121398 1 187922654 187925662
577 GRMZM2G121783 8 170757828 170759120
578 GRMZM2G121841 5 2132047 2133230
579 GRMZM2G122013 6 62759742 62762265
580 GRMZM2G122185 5 13680991 13685482
581 GRMZM2G123365 8 14834885 14836732
582 GRMZM2G123700 1 277903100 277904719
583 GRMZM2G123938 5 202551760 202555951
584 GRMZM2G124293 10 1808228 1809039
585 GRMZM2G124339 3 25725657 25726419
586 GRMZM2G124577 5 175725494 175726492
587 GRMZM2G124919 2 212198405 212202952
588 GRMZM2G125052 1 144824215 144827585
589 GRMZM2G125476 10 118987936 118990214
590 GRMZM2G125800 3 78372977 78375581
591 GRMZM2G125823 4 173395871 173400536
592 GRMZM2G126264 4 67128840 67129571
593 GRMZM2G126285 3 156313338 156315102
594 GRMZM2G127181 1 64980857 64984195
595 GRMZM2G127478 5 87959787 87960966
596 GRMZM2G127883 5 141761434 141763523
597 GRMZM2G128376 2 228937743 228938757
598 GRMZM2G128445 5 135570929 135571525
599 GRMZM2G129508 8 86698096 86698641
600 GRMZM2G129935 7 168860735 168862573
601 GRMZM2G129994 4 6567817 6572047
602 GRMZM2G130065 5 7117555 7118791
603 GRMZM2G130864 3 25909886 25913649
604 GRMZM2G130877 6 156431546 156432390
605 GRMZM2G131135 7 48591227 48591731
606 GRMZM2G131529 3 46573877 46575941
607 GRMZM2G131715 1 230260034 230260965
608 GRMZM2G131873 1 230277602 230282310
609 GRMZM2G132055 2 22536174 22540480
610 GRMZM2G132632 5 151840226 151840957
611 GRMZM2G132671 5 129448654 129454096
612 GRMZM2G133070 8 59821621 59822717
613 GRMZM2G133401 5 35204822 35205322
614 GRMZM2G133529 10 84369138 84370400
615 GRMZM2G133891 5 32898868 32899468
616 GRMZM2G134194 1 185495378 185495968
617 GRMZM2G135039 9 27203784 27204171
618 GRMZM2G136161 6 135404841 135406619
619 GRMZM2G136288 3 139615200 139615679
620 GRMZM2G137002 2 77873979 77874480
621 GRMZM2G137755 1 184981230 184983579
622 GRMZM2G137875 5 5787788 5788060
623 GRMZM2G138358 3 6963384 6967489
624 GRMZM2G138398 2 66067545 66068290
625 GRMZM2G138802 3 190385053 190387921
626 GRMZM2G139965 3 16669810 16675003
627 GRMZM2G141152 10 72592942 72593762
628 GRMZM2G141252 6 165406250 165407346
629 GRMZM2G141785 3 55696580 55697477
630 GRMZM2G141834 1 264383835 264390237
631 GRMZM2G142352 1 70750589 70751973
632 GRMZM2G142734 6 148685728 148686364
633 GRMZM2G142834 2 103422973 103423680
634 GRMZM2G143332 1 284526790 284527200
635 GRMZM2G143367 7 22202936 22204815
636 GRMZM2G143669 4 147489433 147491429
637 GRMZM2G144011 3 118979796 118980347
638 GRMZM2G144189 3 59715200 59715938
639 GRMZM2G144398 4 142353619 142359569
640 GRMZM2G145051 2 28828108 28831245
641 GRMZM2G145162 6 18534146 18538083
642 GRMZM2G145204 8 160611577 160613803
643 GRMZM2G145792 3 37179048 37191601
644 GRMZM2G146583 9 102707252 102707998
645 GRMZM2G147271 8 94266909 94269068
646 GRMZM2G147408 10 141312693 141313622
647 GRMZM2G147834 5 49694186 49696746
648 GRMZM2G148147 2 43628833 43629823
649 GRMZM2G148355 4 147612179 147614840
650 GRMZM2G148509 10 142888302 142888942
651 GRMZM2G149410 10 23423084 23427670
652 GRMZM2G149646 1 33461723 33463560
653 GRMZM2G149824 5 5589209 5589752
654 GRMZM2G150315 8 140357903 140361233
655 GRMZM2G150348 6 82492933 82493875
656 GRMZM2G151124 3 204260715 204261654
657 GRMZM2G151336 2 224539253 224542157
658 GRMZM2G151365 2 83624950 83626144
659 GRMZM2G153350 7 15616346 15618157
660 GRMZM2G153404 1 185358878 185359378
661 GRMZM2G153552 8 111702020 111703012
662 GRMZM2G154016 3 215065659 215066616
663 GRMZM2G154045 2 67012952 67013535
664 GRMZM2G154276 4 28007824 28008449
665 GRMZM2G156533 3 98618272 98619873
666 GRMZM2G157772 1 200865262 200867079
667 GRMZM2G157990 5 192044788 192047144
668 GRMZM2G158544 8 161591105 161594355
669 GRMZM2G159316 1 193180231 193181594
670 GRMZM2G159472 4 95415725 95417995
671 GRMZM2G159544 5 158079277 158081329
672 GRMZM2G159739 5 132751505 132752710
673 GRMZM2G160224 1 25616687 25619268
674 GRMZM2G160408 2 102653695 102654522
675 GRMZM2G160791 8 160734291 160736355
676 GRMZM2G160853 6 24742161 24747623
677 GRMZM2G161514 5 48788773 48793403
678 GRMZM2G161731 4 145342674 145343639
679 GRMZM2G161794 5 203203156 203205784
680 GRMZM2G162056 2 118365106 118365859
681 GRMZM2G163240 1 284189911 284191830
682 GRMZM2G164129 8 72997457 72998180
683 GRMZM2G164191 4 188876225 188876989
684 GRMZM2G164612 8 151637926 151643013
685 GRMZM2G165082 1 179281919 179282977
686 GRMZM2G165198 7 50292530 50294075
687 GRMZM2G165362 1 5258031 5259992
688 GRMZM2G165644 7 154553216 154555566
689 GRMZM2G165788 3 60307016 60311066
690 GRMZM2G165867 1 92440364 92441591
691 GRMZM2G166804 1 84150080 84151756
692 GRMZM2G167126 4 219475708 219477545
693 GRMZM2G168073 1 63747175 63748152
694 GRMZM2G168099 9 43048224 43049021
695 GRMZM2G169013 2 7863200 7865236
696 GRMZM2G169200 9 115585318 115586608
