name chr start stop
301 GRMZM2G002627 5 194161606 194164852
337 GRMZM2G004480 5 198837996 198840229
242 AC233960 5 200017892 200019897
107 AC203430 5 205445764 205448631
64 AC195458 5 205532811 205533071
62 AC194974 5 207615070 207615711
172 AC210721 5 209758399 209759514
85 AC199005 5 211171514 211171861
418 GRMZM2G008367 5 212667428 212668254
291 GRMZM2G002124 5 216124649 216126559
329 GRMZM2G004087 5 217330699 217332851
317 GRMZM2G003669 6 702619 703789
334 GRMZM2G004396 6 1244964 1246554
46 AC193598 6 5506217 5510110
266 GRMZM2G000670 6 17670977 17672244
289 GRMZM2G002115 6 21527770 21530824
76 AC196779 6 69727588 69728815
397 GRMZM2G007489 6 71391086 71395903
365 GRMZM2G005499 6 75122114 75131167
188 AC212347 6 75564543 75564827
167 AC210596 6 77628443 77630404
255 GRMZM2G000158 6 80078085 80079838
75 AC196502 6 84131655 84134050
193 AC213050 6 95015067 95017289
78 AC197140 6 95299900 95300328
240 AC233936 6 96349092 96352043
355 GRMZM2G005216 6 105440321 105442284
213 AC216870 6 105539984 105541752
140 AC207790 6 109026918 109027770
333 GRMZM2G004334 6 109244070 109247201
121 AC205026 6 109340870 109346019
419 GRMZM2G008456 6 109765781 109768222
115 AC204573 6 111642908 111644877
422 GRMZM2G008556 6 115820302 115827910
306 GRMZM2G002959 6 124328525 124334706
408 GRMZM2G008093 6 126995951 127019962
413 GRMZM2G008252 6 128666622 128667266
119 AC204944 6 130622250 130622576
236 AC233866 6 137601819 137603646
164 AC210303 6 143887208 143887703
132 AC206274 6 148285067 148289632
292 GRMZM2G002128 6 149021223 149023567
270 GRMZM2G000836 6 149760689 149762828
208 AC214817 6 154482096 154482867
116 AC204581 6 156727458 156727751
130 AC205982 6 159378553 159379128
280 GRMZM2G001304 6 159446661 159451840
339 GRMZM2G004592 6 160195604 160200570
391 GRMZM2G007122 6 164460246 164463568
39 AC191622 6 167778523 167780495
271 GRMZM2G000874 7 116569 119599
371 GRMZM2G006071 7 3166108 3170701
95 AC200753 7 7464592 7467804
332 GRMZM2G004301 7 9260419 9266064
288 GRMZM2G001956 7 13843924 13847477
286 GRMZM2G001898 7 13853248 13859638
120 AC205008 7 21644424 21647562
319 GRMZM2G003754 7 25820982 25825827
40 AC191731 7 57435369 57436370
284 GRMZM2G001652 7 94682535 94692697
45 AC193502 7 100711665 100714940
247 AC234166 7 104424576 104428526
358 GRMZM2G005344 7 105538256 105539777
311 GRMZM2G003179 7 121444680 121445480
431 GRMZM2G009166 7 125153748 125156567
402 GRMZM2G007628 7 127212602 127222337
201 AC214483 7 128457240 128460099
141 AC208031 7 129898195 129899136
224 AC225205 7 130124436 130126148
106 AC203401 7 135268325 135269035
21 AC186800 7 138410349 138410879
218 AC217962 7 139238241 139246928
191 AC212732 7 143889114 143889927
373 GRMZM2G006117 7 145808502 145812915
235 AC233865 7 146585744 146589774
160 AC210046 7 148911509 148912568
439 GRMZM2G009412 7 153856519 153858757
420 GRMZM2G008468 7 162759940 162762976
432 GRMZM2G009320 7 164993768 164996305
411 GRMZM2G008232 7 172242038 172247349
325 GRMZM2G004006 8 6855468 6857375
322 GRMZM2G003853 8 6857050 6860407
245 AC234160 8 8292823 8294148
260 GRMZM2G000292 8 8822341 8823844
23 AC186897 8 13178244 13178675
74 AC196470 8 13444073 13444531
91 AC199843 8 13998349 14000991
262 GRMZM2G000489 8 14935733 14937193
180 AC211474 8 16749897 16757353
101 AC202549 8 29951879 29952415
274 GRMZM2G001024 8 35819103 35821242
297 GRMZM2G002416 8 37415285 37418825
34 AC191069 8 37663919 37667640
380 GRMZM2G006463 8 40955425 40958781
65 AC195946 8 65916952 65917215
231 AC231180 8 75553679 75562634
415 GRMZM2G008286 8 80197948 80198612
293 GRMZM2G002130 8 89870868 89874339
50 AC194047 8 91534992 91536503
24 AC187551 8 93949092 93951005
66 AC195989 8 94123301 94123750
186 AC212287 8 95687378 95688899
220 AC218940 8 118766372 118767382
97 AC201832 8 119573867 119575959
206 AC214648 8 131315532 131316324
353 GRMZM2G005163 8 132719892 132731417
139 AC207342 8 135914953 135916478
72 AC196426 8 138548950 138555033
25 AC187782 8 140022444 140022812
22 AC186815 8 144936274 144939875
374 GRMZM2G006121 8 149983815 149986150
366 GRMZM2G005554 8 158915954 158916851
294 GRMZM2G002135 8 159425731 159429316
264 GRMZM2G000581 8 159882528 159886220
275 GRMZM2G001088 8 162513338 162517064
356 GRMZM2G005236 8 165092448 165098185
155 AC209737 8 166124600 166125250
341 GRMZM2G004690 8 171558486 171562010
153 AC209664 9 4651775 4654752
257 GRMZM2G000231 9 7312253 7320385
410 GRMZM2G008152 9 14910903 14913043
351 GRMZM2G005080 9 16001658 16002926
174 AC211152 9 17477742 17479115
364 GRMZM2G005461 9 19296288 19297216
47 AC193630 9 19937243 19938145
348 GRMZM2G004824 9 31055646 31062169
361 GRMZM2G005424 9 37668831 37669920
131 AC206169 9 43766734 43767623
84 AC198414 9 64905612 64905974
416 GRMZM2G008316 9 68500531 68502906
63 AC195148 9 81275071 81275632
433 GRMZM2G009335 9 83288940 83290941
368 GRMZM2G005798 9 89530370 89532174
244 AC234158 9 112508145 112513861
227 AC226736 9 112717726 112718640
338 GRMZM2G004516 9 115793149 115794874
36 AC191421 9 117412976 117413434
82 AC197901 9 119011958 119012299
256 GRMZM2G000219 9 120503781 120505558
389 GRMZM2G007103 9 123085402 123089975
26 AC189084 9 125051403 125051894
138 AC207309 9 126154195 126155130
406 GRMZM2G007922 9 129218953 129226935
376 GRMZM2G006178 9 131835657 131842422
398 GRMZM2G007514 9 137168654 137174642
241 AC233939 9 139199333 139199762
99 AC202144 9 140199579 140201307
124 AC205419 9 143063479 143067914
336 GRMZM2G004466 9 149512377 149513672
251 AC235544 9 149750841 149755711
239 AC233899 9 149912583 149914097
1 AC149829 9 151382930 151383184
69 AC196090 9 154286013 154288259
83 AC198398 10 7588857 7590239
279 GRMZM2G001272 10 8789859 8796974
305 GRMZM2G002950 10 9785050 9792595
277 GRMZM2G001194 10 12550134 12551336
382 GRMZM2G006493 10 13006884 13025812
86 AC199058 10 19596852 19598822
104 AC203311 10 25618912 25619289
27 AC189796 10 31197358 31200696
57 AC194410 10 31954809 31955630
412 GRMZM2G008247 10 37762908 37767712
58 AC194467 10 39191729 39195479
149 AC208855 10 39923732 39923974
344 GRMZM2G004732 10 56764382 56767067
105 AC203316 10 57701134 57702321
88 AC199335 10 58283395 58308677
437 GRMZM2G009353 10 63565344 63570336
93 AC199911 10 72990513 72991313
318 GRMZM2G003715 10 78142497 78146838
110 AC203985 10 79292512 79295593
320 GRMZM2G003765 10 83431039 83433555
87 AC199183 10 90915082 90920732
112 AC204271 10 97566474 97567276
225 AC225354 10 100496297 100497286
435 GRMZM2G009346 10 105809032 105810963
73 AC196439 10 107167051 107170514
304 GRMZM2G002921 10 110976084 110978064
170 AC210663 10 111656142 111656801
390 GRMZM2G007120 10 120693425 120697172
202 AC214507 10 125952698 125954049
222 AC219061 10 127283268 127285268
238 AC233888 10 127941746 127942848
259 GRMZM2G000271 10 128549284 128550564
258 GRMZM2G000261 10 128580601 128582063
134 AC206901 10 130744060 130745624
273 GRMZM2G000973 10 133332731 133338320
281 GRMZM2G001363 10 137126565 137127484
310 GRMZM2G003124 10 137767471 137771771
44 AC193324 10 137961402 137970117
342 GRMZM2G004709 10 139281316 139284530
396 GRMZM2G007477 10 145605845 145607807
287 GRMZM2G001934 10 148312581 148316208
49 AC193767 10 148761046 148762233
