name chr start stop
163 AC202561 5 18658822 18659685
450 GRMZM2G001772 5 19907872 19908987
446 GRMZM2G001631 5 19939912 19945651
551 GRMZM2G006246 5 26333084 26337584
379 AC233894 5 28353804 28355144
383 AC233949 5 32109701 32114767
289 AC212000 5 37855895 37857652
149 AC201815 5 47703810 47705702
367 AC225718 5 48531032 48531430
234 AC207656 5 49282508 49284910
196 AC204048 5 51458582 51458890
273 AC211327 5 52537063 52537755
403 GRMZM2G000171 5 61724733 61728540
229 AC207107 5 61986517 61987332
532 GRMZM2G004955 5 62784036 62785805
371 AC231183 5 71785639 71789960
368 AC226545 5 82947446 82950484
342 AC217313 5 88694768 88695196
12 AC185281 5 90854465 90856161
412 GRMZM2G000411 5 102196477 102196961
215 AC205425 5 106130463 106130717
357 AC219022 5 106295708 106296091
423 GRMZM2G000775 5 106523956 106524903
175 AC203183 5 111724499 111724709
319 AC214287 5 114633483 114636860
93 AC196213 5 124444062 124444478
294 AC212351 5 124591789 124592226
386 AC234148 5 125185887 125187113
426 GRMZM2G000812 5 126853037 126855914
592 GRMZM2G008593 5 129258721 129261198
138 AC199777 5 137302734 137303381
399 GRMZM2G000071 5 140931967 140933889
535 GRMZM2G005301 5 150664311 150665812
41 AC190526 5 156237128 156240524
387 AC234169 5 162305140 162305595
307 AC212967 5 166432732 166434131
374 AC233850 5 169857924 169858376
567 GRMZM2G007201 5 171933315 171935677
55 AC191246 5 172974499 172976325
197 AC204088 5 180536080 180536538
80 AC195347 5 180927426 180928877
433 GRMZM2G001097 5 182624414 182626724
435 GRMZM2G001164 5 182650804 182651952
572 GRMZM2G007466 5 183171311 183177270
176 AC203208 5 189755571 189757110
256 AC209374 5 196331062 196332804
115 AC198174 5 199046614 199048541
248 AC208539 5 202986830 202987630
407 GRMZM2G000280 5 204262760 204341576
180 AC203365 5 204959921 204961451
88 AC196008 5 207952335 207953987
538 GRMZM2G005384 5 208612715 208614440
359 AC220927 5 208724192 208725136
589 GRMZM2G008406 5 212666284 212667186
154 AC202076 5 214148977 214149279
279 AC211532 6 357382 358651
521 GRMZM2G004375 6 1249777 1250688
21 AC186577 6 1996259 1996981
492 GRMZM2G003461 6 13206347 13207263
212 AC205362 6 18156613 18158599
352 AC218002 6 18990304 18991203
389 AC234183 6 20999882 21008194
338 AC216722 6 24174634 24176940
181 AC203408 6 24316281 24317787
173 AC203093 6 26714959 26717016
470 GRMZM2G002630 6 31567088 31568920
316 AC214137 6 38479577 38480308
409 GRMZM2G000326 6 39462071 39462797
228 AC206695 6 42062969 42065502
420 GRMZM2G000703 6 51372668 51373249
422 GRMZM2G000713 6 51382424 51384759
177 AC203244 6 65954005 65956052
171 AC203027 6 69307699 69311331
337 AC216266 6 73833425 73833985
460 GRMZM2G002100 6 74762185 74767525
73 AC194853 6 77645496 77645935
83 AC195587 6 78632436 78634972
410 GRMZM2G000353 6 82202748 82203389
241 AC208338 6 82942516 82946093
225 AC206319 6 88315919 88316356
27 AC187080 6 91289629 91291653
222 AC206186 6 91737400 91737759
251 AC208711 6 96352733 96354558
254 AC209015 6 102487705 102488241
356 AC219020 6 105920219 105922515
582 GRMZM2G008196 6 112078106 112079387
64 AC191927 6 114450236 114450670
204 AC204520 6 118077250 118078124
203 AC204519 6 118271898 118272919
185 AC203774 6 122761648 122764425
29 AC187142 6 123954182 123954457
482 GRMZM2G003064 6 124317780 124324203
35 AC188296 6 125272647 125273096
277 AC211494 6 125814345 125815073
152 AC201985 6 126834351 126834955
444 GRMZM2G001508 6 129975716 129977954
393 AC234575 6 132699953 132700687
406 GRMZM2G000254 6 135538898 135540285
381 AC233942 6 137492992 137495933
547 GRMZM2G005973 6 143320297 143325894
290 AC212068 6 145379990 145382716
323 AC214451 6 148445604 148496632
437 GRMZM2G001332 6 157518058 157518916
543 GRMZM2G005715 6 157745443 157746604
34 AC187896 6 158818236 158818520
39 AC188978 6 168365252 168366207
207 AC204845 7 3016426 3017521
584 GRMZM2G008234 7 3186861 3189787
174 AC203159 7 7525775 7526843
490 GRMZM2G003306 7 13586914 13587834
158 AC202129 7 17896168 17896527
396 AF546188 7 18755935 18756660
47 AC190851 7 22564216 22565022
366 AC225564 7 27355536 27356000
554 GRMZM2G006399 7 29183766 29184961
586 GRMZM2G008263 7 34885172 34892431
321 AC214430 7 35024336 35026658
309 AC213431 7 38613504 38615495
252 AC208826 7 41844598 41845128
317 AC214144 7 43142860 43145187
333 AC215907 7 43514564 43515079
113 AC198025 7 44588309 44588875
14 AC186013 7 59346338 59347057
9 AC184116 7 60271978 60272661
40 AC189078 7 65931117 65931599
210 AC205173 7 74548533 74549315
79 AC195343 7 77619917 77620380
157 AC202110 7 77944153 77946190
486 GRMZM2G003165 7 80831433 80834725
32 AC187460 7 86304275 86304646
143 AC200106 7 99558270 99558812
302 AC212754 7 100431121 100432170
206 AC204687 7 101412846 101414817
118 AC198379 7 103950634 103953500
114 AC198081 7 110072751 110073251
84 AC195826 7 121578499 121579338
172 AC203031 7 122381092 122381631
569 GRMZM2G007249 7 124313853 124315850
166 AC202911 7 127766303 127766983
31 AC187160 7 130811314 130812752
528 GRMZM2G004583 7 134118863 134129699
527 GRMZM2G004531 7 134132128 134135180
369 AC229875 7 137989834 137990340
408 GRMZM2G000281 7 138135235 138139604
282 AC211657 7 144233912 144234352
327 AC214640 7 145489405 145497886
285 AC211764 7 152863847 152864371
529 GRMZM2G004694 7 160847730 160850025
594 GRMZM2G008651 7 162750383 162751037
75 AC195138 7 163631783 163632254
549 GRMZM2G006119 7 169255862 169258188
278 AC211504 7 169626142 169629151
487 GRMZM2G003172 7 170004163 170009920
298 AC212684 7 172405096 172407360
560 GRMZM2G006732 7 173081140 173083999
162 AC202532 7 175487508 175491103
427 GRMZM2G000818 7 176175337 176183378
107 AC197544 7 176521163 176526018
541 GRMZM2G005619 8 1514388 1517711
76 AC195172 8 4468541 4473976
186 AC203777 8 6235448 6235753
556 GRMZM2G006526 8 6481059 6483057
297 AC212581 8 6505380 6505904
506 GRMZM2G003930 8 10288195 10291862
182 AC203531 8 11919181 11919873
350 AC217965 8 15108788 15109579
353 AC218457 8 15486598 15486867
295 AC212565 8 16078921 16079760
517 GRMZM2G004182 8 22175247 22179869
30 AC187157 8 22645968 22650385
26 AC187065 8 32338784 32339308
526 GRMZM2G004519 8 35648801 35649726
126 AC199204 8 36220293 36221162
125 AC199194 8 48791266 48791946
558 GRMZM2G006644 8 58654336 58654565
20 AC186431 8 61468550 61515299
503 GRMZM2G003835 8 62069317 62069637
461 GRMZM2G002112 8 63079190 63079743
445 GRMZM2G001514 8 69108350 69110463
236 AC207784 8 72052495 72053331
390 AC234185 8 72146218 72149278
189 AC203862 8 78155852 78157348
51 AC191067 8 80180685 80181410
130 AC199363 8 84482363 84486050
71 AC194439 8 84942528 84945499
590 GRMZM2G008430 8 92992168 92993677
591 GRMZM2G008474 8 93628308 93629361
192 AC203955 8 103972130 103973323
110 AC197705 8 117605512 117618075
127 AC199217 8 119843774 119844136
261 AC209819 8 122478250 122480443
100 AC197021 8 126150896 126151530
147 AC200884 8 127657454 127658779
365 AC225346 8 127876560 127877030
167 AC202915 8 128284199 128285360
467 GRMZM2G002361 8 128942654 128946204
468 GRMZM2G002427 8 128947504 128950586
542 GRMZM2G005710 8 132708402 132710914
28 AC187086 8 136320651 136322828
141 AC199918 8 137260129 137264169
67 AC193430 8 142627969 142628733
536 GRMZM2G005304 8 142688644 142697013
124 AC198982 8 145998076 145998797
519 GRMZM2G004330 8 146007518 146010891
404 GRMZM2G000177 8 146966708 146971893
534 GRMZM2G005290 8 158940910 158942377
194 AC204007 8 163906304 163906789
540 GRMZM2G005483 8 165131573 165135242
160 AC202432 8 166749691 166752508
315 AC214050 8 167503408 167504631
512 GRMZM2G004111 8 169442671 169443434
178 AC203294 8 170722844 170723152
201 AC204359 8 170982564 170984262
274 AC211349 8 175178618 175184507
336 AC216219 9 4397475 4398187
346 AC217577 9 8005199 8005708
330 AC215605 9 8129073 8130674
72 AC194719 9 9975229 9975768
299 AC212720 9 13502340 13503016
411 GRMZM2G000393 9 14548029 14553128
451 GRMZM2G001799 9 16255608 16257496
109 AC197699 9 17009539 17013429
418 GRMZM2G000645 9 20403489 20413874
428 GRMZM2G000932 9 24497101 24499074
133 AC199543 9 43124760 43126306
312 AC213612 9 44486750 44504318
351 AC217976 9 45473228 45473914
259 AC209697 9 46743770 46744279
37 AC188744 9 60867694 60868401
10 AC184133 9 73617173 73619220
36 AC188582 9 82965479 82966084
314 AC213804 9 86191163 86191615
392 AC234524 9 89453645 89455934
275 AC211413 9 91764008 91765572
263 AC209877 9 92786808 92797508
347 AC217889 9 97654485 97668017
304 AC212827 9 100473468 100476329
269 AC210199 9 104192885 104193930
301 AC212747 9 110880169 110880435
405 GRMZM2G000209 9 120482566 120484946
68 AC193646 9 129985890 129986851
224 AC206265 9 134869242 134869893
384 AC233955 9 135529313 135531964
223 AC206223 9 137503674 137510833
378 AC233893 9 146407377 146411587
111 AC197717 9 147074132 147076524
372 AC231431 9 147456011 147458133
522 GRMZM2G004377 9 149512873 149519279
516 GRMZM2G004172 9 149541109 149544566
515 GRMZM2G004157 9 149545035 149547414
52 AC191071 9 150488296 150491566
77 AC195240 10 621841 622766
117 AC198366 10 1890880 1892400
388 AC234175 10 2839956 2842037
523 GRMZM2G004445 10 4692724 4696760
33 AC187891 10 6406677 6407468
156 AC202107 10 6534503 6534952
128 AC199325 10 19108402 19111512
250 AC208649 10 19384960 19388351
552 GRMZM2G006287 10 19523269 19525983
155 AC202091 10 25683359 25684281
179 AC203332 10 30804111 30805161
360 AC220976 10 35954126 35955869
602 GRMZM2G009268 10 48408050 48449846
332 AC215639 10 52232422 52236314
509 GRMZM2G003979 10 55474204 55475984
280 AC211585 10 68982907 68983511
63 AC191708 10 78708554 78709654
74 AC195058 10 79551233 79551643
588 GRMZM2G008403 10 80878303 80878996
533 GRMZM2G005126 10 84252238 84259712
454 GRMZM2G001824 10 85407062 85408479
184 AC203570 10 90233848 90234706
563 GRMZM2G006871 10 94066875 94068248
421 GRMZM2G000710 10 95619011 95634687
38 AC188745 10 97161377 97162401
121 AC198605 10 99625686 99626843
140 AC199875 10 109023180 109023425
452 GRMZM2G001805 10 109356551 109360604
340 AC217051 10 114001276 114001593
574 GRMZM2G007633 10 116348777 116349533
545 GRMZM2G005865 10 126371076 126371999
136 AC199705 10 129939517 129940908
537 GRMZM2G005353 10 133133766 133136400
239 AC208110 10 140081544 140084416
419 GRMZM2G000650 10 143561686 143562774
417 GRMZM2G000633 10 143565466 143570033
416 GRMZM2G000620 10 143570636 143573923
488 GRMZM2G003190 10 144408907 144413410
469 GRMZM2G002430 10 144686368 144687188
457 GRMZM2G001905 10 148308248 148312009
