name chr start stop
98 AC196043 4 126976361 126976864
86 AC194356 4 138547275 138547823
189 AC205534 4 143639987 143640562
58 AC190978 4 152441765 152442271
22 AC186512 4 163706516 163707558
368 GRMZM2G003501 4 166858870 166860791
14 AC185471 4 166944654 166951630
15 AC185475 4 168886962 168888700
137 AC200065 4 173591495 173591950
16 AC185501 4 177371684 177372193
484 GRMZM2G008691 4 179831784 179834011
320 GRMZM2G000764 4 180529227 180534619
49 AC190628 4 181815145 181823633
21 AC186408 4 184419768 184420547
56 AC190885 4 185124947 185125675
26 AC186743 4 185893991 185894326
198 AC206160 4 191610428 191613275
389 GRMZM2G004699 4 191756827 191759109
346 GRMZM2G002220 4 197541804 197546386
246 AC212817 4 199472170 199472433
285 AC230017 4 202316477 202317724
404 GRMZM2G005347 4 203407678 203411877
195 AC205735 4 205483321 205484709
41 AC189752 4 209269433 209269936
354 GRMZM2G002652 4 210865184 210868143
76 AC193591 4 227329605 227330111
222 AC209242 4 232667841 232672099
167 AC204060 4 233873547 233875428
322 GRMZM2G000976 4 235163307 235167005
65 AC191360 4 238836450 238838010
207 AC206780 4 239631548 239634258
420 GRMZM2G006069 4 240233490 240239255
139 AC200117 4 241388207 241389148
54 AC190834 5 35789 37637
50 AC190636 5 814116 815210
379 GRMZM2G004140 5 1682057 1686852
17 AC186166 5 1818437 1820107
442 GRMZM2G007063 5 4253957 4257718
62 AC191251 5 4975863 4996644
348 GRMZM2G002260 5 13981220 13984156
424 GRMZM2G006329 5 14485064 14489054
11 AC184857 5 15408973 15409701
110 AC197122 5 15720618 15735920
85 AC194338 5 16638425 16639357
356 GRMZM2G002874 5 20784278 20795346
402 GRMZM2G005199 5 25456686 25500406
117 AC197764 5 36853649 36854490
326 GRMZM2G001191 5 39691486 39699220
300 AC234522 5 40947763 40949375
445 GRMZM2G007185 5 41566067 41576952
97 AC195954 5 46592507 46592938
301 AC235548 5 63452944 63453471
205 AC206634 5 64123094 64124356
57 AC190909 5 64363734 64367309
411 GRMZM2G005771 5 65046795 65052800
468 GRMZM2G008047 5 67048103 67049379
489 GRMZM2G009065 5 74013906 74015303
71 AC192244 5 76249825 76253069
209 AC207104 5 81310339 81311055
229 AC209976 5 92737327 92738272
247 AC213400 5 100427392 100427832
408 GRMZM2G005592 5 107795025 107811650
91 AC194937 5 118968176 118969339
462 GRMZM2G007757 5 120611359 120615985
119 AC198206 5 128491445 128499948
105 AC196728 5 136813340 136813774
73 AC192451 5 137892669 137896627
13 AC185427 5 139148818 139149297
450 GRMZM2G007288 5 144619679 144625180
279 AC226199 5 144904010 144905679
347 GRMZM2G002240 5 148265719 148267252
235 AC210416 5 161319426 161320364
230 AC210009 5 170295736 170296065
308 GRMZM2G000278 5 171731068 171736268
457 GRMZM2G007647 5 183195022 183199703
287 AC231633 5 184145306 184145671
416 GRMZM2G005909 5 193709209 193710640
242 AC211705 5 198043386 198045630
413 GRMZM2G005791 5 213047054 213053536
486 GRMZM2G008715 5 214553970 214555933
359 GRMZM2G003028 5 215974496 215977146
66 AC191526 5 217808471 217811716
193 AC205677 6 4887075 4893362
121 AC198352 6 12857930 12858412
341 GRMZM2G001924 6 12900251 12906041
20 AC186406 6 14950899 14953486
327 GRMZM2G001205 6 35061724 35062777
120 AC198291 6 35990577 36001516
250 AC213846 6 51802273 51803041
216 AC208521 6 55552004 55554603
154 AC203265 6 61084232 61087748
80 AC194005 6 61573379 61573990
171 AC204618 6 81491889 81492323
204 AC206514 6 83833269 83836205
491 GRMZM2G009080 6 84214254 84215603
467 GRMZM2G007933 6 86206630 86214789
275 AC218979 6 88407027 88407230
184 AC205345 6 89948212 89951375
219 AC209050 6 96492393 96493953
93 AC195220 6 101179762 101180569
479 GRMZM2G008558 6 109773722 109788338
25 AC186647 6 110203937 110204392
472 GRMZM2G008166 6 111882465 111885950
406 GRMZM2G005454 6 114236662 114238103
401 GRMZM2G005195 6 120684713 120691280
286 AC231604 6 121513619 121514472
89 AC194592 6 122564765 122566077
298 AC234171 6 123145063 123149402
215 AC207728 6 126526926 126601185
92 AC194965 6 127561039 127564727
355 GRMZM2G002656 6 129006367 129016639
83 AC194214 6 139300374 139303740
103 AC196642 6 150603911 150605006
223 AC209257 6 153421048 153422227
284 AC226373 6 156596873 156597193
155 AC203307 6 157213645 157213968
30 AC187802 6 157971732 157973010
497 GRMZM2G009400 6 158202513 158204519
390 GRMZM2G004795 6 160209414 160211803
149 AC202864 6 160741347 160742840
166 AC204050 6 162337746 162339244
202 AC206312 6 163302217 163302984
398 GRMZM2G005052 6 163697733 163699344
34 AC188023 6 165516913 165518065
111 AC197143 6 168546068 168546478
296 AC233961 7 20255013 20257583
410 GRMZM2G005641 7 25509620 25512781
67 AC191534 7 27685031 27687704
426 GRMZM2G006424 7 29187838 29189360
294 AC233933 7 34482444 34483232
168 AC204070 7 36229862 36230717
160 AC203753 7 36519848 36520207
28 AC187082 7 38948716 38951510
23 AC186581 7 40987770 40988632
127 AC198901 7 41485030 41486231
173 AC204641 7 68909593 68914906
280 AC226230 7 73450222 73464063
134 AC199384 7 76594618 76595073
95 AC195484 7 93417124 93419759
187 AC205470 7 95462634 95464558
278 AC225359 7 96074642 96075446
439 GRMZM2G006943 7 97901860 97921077
382 GRMZM2G004475 7 98434797 98446185
81 AC194174 7 102167862 102168386
268 AC217896 7 109940768 109941910
256 AC214543 7 116031965 116033979
333 GRMZM2G001627 7 128543897 128545117
59 AC190985 7 134352426 134354016
309 GRMZM2G000288 7 138128864 138130244
104 AC196726 7 139562716 139562970
64 AC191264 7 150190043 150192613
494 GRMZM2G009223 7 153860993 153863452
492 GRMZM2G009144 7 153881457 153882748
310 GRMZM2G000361 7 155632137 155633918
313 GRMZM2G000453 7 157913770 157914604
164 AC203986 7 160293253 160293693
269 AC217975 7 168632071 168635400
418 GRMZM2G005980 8 1523276 1527409
178 AC204893 8 9919584 9920329
264 AC216871 8 9965168 9968588
373 GRMZM2G003861 8 10284340 10287344
430 GRMZM2G006497 8 13139078 13140881
274 AC218957 8 19827947 19829384
227 AC209828 8 25197555 25198073
138 AC200099 8 27658309 27659406
443 GRMZM2G007151 8 29150438 29152380
360 GRMZM2G003103 8 38510188 38510555
366 GRMZM2G003417 8 38812088 38813101
409 GRMZM2G005596 8 39434558 39435178
423 GRMZM2G006290 8 49013180 49019508
225 AC209647 8 52628670 52628966
336 GRMZM2G001755 8 55975329 55984402
150 AC202877 8 57432961 57434415
82 AC194206 8 58652003 58654012
432 GRMZM2G006554 8 58681727 58682238
374 GRMZM2G003875 8 62070099 62074226
29 AC187092 8 70080490 70080903
179 AC205012 8 76950906 76952641
493 GRMZM2G009157 8 79715748 79736750
454 GRMZM2G007404 8 86555521 86559629
36 AC188723 8 86927012 86927935
123 AC198494 8 89573375 89574465
435 GRMZM2G006661 8 94523792 94528394
133 AC199379 8 100630733 100631116
228 AC209860 8 106969288 106971260
158 AC203424 8 110513793 110516375
449 GRMZM2G007276 8 116304176 116308900
188 AC205471 8 124710389 124712152
407 GRMZM2G005552 8 132711339 132712946
376 GRMZM2G004040 8 144019440 144028206
392 GRMZM2G004947 8 146749696 146751161
27 AC187037 8 147250946 147251552
464 GRMZM2G007848 8 148567349 148573656
102 AC196465 8 149423575 149424201
262 AC216793 8 150595275 150596432
427 GRMZM2G006450 8 150846499 150848618
425 GRMZM2G006352 8 150874044 150875424
364 GRMZM2G003406 8 153001173 153002886
128 AC198923 8 158937912 158938376
349 GRMZM2G002315 8 159450103 159450494
220 AC209073 8 160866327 160866548
9 AC183950 8 162728947 162729363
53 AC190812 8 164200659 164201373
289 AC232238 8 166263875 166293424
182 AC205326 8 168220387 168221364
290 AC233788 8 168969992 168970141
33 AC188001 8 169460491 169463252
232 AC210158 9 10904020 10905424
258 AC215198 9 12723539 12725902
312 GRMZM2G000423 9 14543728 14545526
463 GRMZM2G007801 9 15921506 15923409
371 GRMZM2G003551 9 18108181 18111634
144 AC201977 9 19227034 19227786
403 GRMZM2G005339 9 19297442 19299332
77 AC193668 9 21969193 21973213
148 AC202122 9 24279539 24279922
265 AC216886 9 34674865 34676052
161 AC203761 9 36409629 36419264
353 GRMZM2G002617 9 37300030 37303400
257 AC214790 9 37700352 37701026
169 AC204472 9 38290694 38291697
31 AC187809 9 44118733 44120487
330 GRMZM2G001454 9 51170277 51192249
46 AC190565 9 62858725 62861056
288 AC231752 9 77887824 77888264
337 GRMZM2G001816 9 78029801 78035003
273 AC218943 9 87245952 87246554
42 AC189879 9 87408374 87414275
378 GRMZM2G004128 9 87536102 87537998
240 AC211394 9 95254429 95260810
372 GRMZM2G003718 9 98431837 98436308
200 AC206273 9 111735628 111735966
461 GRMZM2G007754 9 113254943 113260815
63 AC191253 9 116842523 116843733
490 GRMZM2G009070 9 117602449 117606163
143 AC201740 9 119160941 119161336
381 GRMZM2G004222 9 121860631 121867019
448 GRMZM2G007252 9 123079300 123083984
456 GRMZM2G007426 9 124845544 124847058
419 GRMZM2G005984 9 131824675 131825625
147 AC202069 9 132474055 132475035
213 AC207454 9 133575711 133576256
438 GRMZM2G006830 9 136829863 136830615
218 AC208860 9 140973049 140976011
234 AC210314 9 141145375 141148541
455 GRMZM2G007406 9 141206087 141207031
436 GRMZM2G006721 9 148058005 148060223
385 GRMZM2G004528 9 149505655 149510748
69 AC191598 9 150501768 150503116
1 AC149475 9 152751856 152754680
293 AC233901 9 152972903 152975195
125 AC198744 10 3061687 3063554
350 GRMZM2G002542 10 11907529 11909687
377 GRMZM2G004060 10 12108515 12110233
428 GRMZM2G006470 10 13027251 13029947
146 AC202000 10 13590443 13593084
255 AC214517 10 15719902 15720384
231 AC210050 10 16497791 16504405
252 AC214139 10 18400787 18402452
163 AC203972 10 27655921 27658632
237 AC210820 10 31394402 31398790
272 AC218154 10 45517583 45518014
417 GRMZM2G005938 10 60236509 60241597
263 AC216815 10 66665652 66666151
260 AC215874 10 71438871 71441116
332 GRMZM2G001551 10 77693133 77700284
84 AC194273 10 78917352 78918480
474 GRMZM2G008271 10 80861841 80863105
35 AC188036 10 82165256 82166173
375 GRMZM2G003897 10 83460737 83468024
37 AC188735 10 88523481 88524182
116 AC197672 10 98149607 98168565
177 AC204711 10 102335032 102336706
447 GRMZM2G007229 10 104280674 104292799
88 AC194485 10 108760220 108760838
271 AC218152 10 112897268 112898396
115 AC197577 10 120763396 120764001
324 GRMZM2G001035 10 133327080 133328228
132 AC199370 10 136767346 136767792
124 AC198515 10 139692905 139695581
481 GRMZM2G008583 10 147673144 147674703
475 GRMZM2G008287 10 147697079 147702530
